,ID,Non_combust_wt_%,Organics_wt_%,Paper_and_cardboard_wt_%,Plastics_wt_%,Total_weight_(kg),aluminium_cans,aluminium_recyclable,batteries,bottles_cds,bottles_wine_and_spirits,cardboard,ceramics,drinkbags,electrical_items_and_peripherals_(incl_tvs),energy_kWh_per_kg,eps,feminine_hygiene,flexibles_film,food,hdpe_bottles,jars,lpb,nappies,other,other_glass,other_metal,other_organics,other_plastic,other_sanitary_waste,paper,pet_bottles,plastic_bags,pp,steel_cans,textiles,total_energy_kWh
78,80_S,0.010843781768891902,0.9299672427425733,0.013554727211114876,0.04563424827742009,17.706000000000003,0.10800000000000001,0.004,0.08,0.0,0.0,0.24,0.0,0.0,0.0,3.07,0.016,0.0,0.308,16.465999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.076,0.38,0.004,0.0,0.0,54.36
79,81_S,0.3191489361702128,0.3313069908814589,0.0668693009118541,0.2826747720364742,1.3159999999999998,0.084,0.0,0.0,0.0,0.0,0.08800000000000001,0.0,0.0,0.0,1.39,0.0,0.0,0.256,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.02,0.0,0.0,0.0,0.096,0.0,0.336,0.0,1.83
80,82_S,0.32904884318766064,0.5115681233933163,0.09768637532133677,0.06169665809768636,0.778,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,1.85,0.0,0.0,0.048,0.38799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.0,1.44
81,83_S,0.40425531914893614,0.40425531914893614,0.0,0.1914893617021277,0.188,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.036000000000000004,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
82,84_S,0.14617940199335544,0.6976744186046511,0.07973421926910297,0.07641196013289035,1.204,0.17600000000000002,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0,2.52,0.0,0.0,0.052000000000000005,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.004,0.032,0.004,0.0,0.0,0.0,3.03
83,85_S,0.09937888198757763,0.6149068322981366,0.05590062111801243,0.2298136645962733,0.644,0.064,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,2.47,0.016,0.0,0.132,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,1.59
84,86_S,0.10766423357664233,0.8540145985401459,0.0,0.03832116788321168,2.1919999999999997,0.23600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.052000000000000005,1.8719999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,6.07
85,87_S,0.0,0.9891304347826086,0.0,0.010869565217391304,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,1.15
86,88_S,0.0,0.7278106508875739,0.03550295857988165,0.2366863905325444,2.028,0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.0,0.0,0.0,2.89,0.0,0.0,0.08,1.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.04,0.0,0.0,0.0,5.86
87,89_S,0.07655038759689922,0.8546511627906976,0.0067829457364341076,0.062015503875968984,4.128,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.21600000000000003,3.528,0.0,0.0,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.204,0.0,11.76
88,90_S,0.06779661016949151,0.7796610169491525,0.0423728813559322,0.11016949152542373,2.3600000000000003,0.16,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,2.8,0.027999999999999997,0.0,0.0,0.7240000000000001,0.0,0.0,0.0,1.1159999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.07200000000000001,0.068,0.092,0.0,0.0,6.61
89,91_S,0.21875,0.0,0.0,0.78125,0.256,0.055999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.0,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0
90,92_S,0.023188405797101453,0.9673913043478262,0.0,0.009420289855072464,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.052000000000000005,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.0,16.84
91,93_S,0.0,1.0,0.0,0.0,1.1079999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,1.1079999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46
92,94_S,0.050198150594451776,0.9180977542932628,0.026420079260237782,0.0052840158520475545,3.028,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,2.95,0.0,0.0,0.016,2.7119999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.0,8.93
93,95_S,0.007928300586004825,0.9634608755601516,0.006894174422612892,0.021716649431230608,11.604000000000001,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.032,0.0,0.0,0.08,35.86
94,96_S,0.10723192019950124,0.8279301745635909,0.0,0.06483790523690773,4.812,0.136,0.16399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.22,3.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.027999999999999997,0.0,0.21600000000000003,0.0,13.23
95,97_S,0.008777062609713284,0.9789350497366882,0.0,0.012287887653598598,6.836,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.027999999999999997,6.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.0,0.0,0.0,21.12
96,98_S,0.0,0.9891304347826086,0.0,0.010869565217391304,2.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.024,2.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89
97,99_S,0.0713463751438435,0.22094361334867665,0.5765247410817032,0.13118527042577674,1.7380000000000002,0.0,0.124,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.18,0.0,0.0,0.156,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.20199999999999999,0.0,0.02,0.0,0.0,0.0,2.05
98,100_S,0.029980657640232118,0.9593810444874276,0.0,0.010638297872340429,4.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.044000000000000004,3.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.0,12.49
99,101_S,0.07630522088353414,0.891566265060241,0.0,0.032128514056224904,0.996,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86
100,102_S,0.02090592334494773,0.9094076655052264,0.0,0.06968641114982578,4.5920000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.192,4.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.096,0.0,13.91
101,103_S,0.3511450381679389,0.053435114503816786,0.267175572519084,0.3282442748091603,0.262,0.092,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.27,0.0,0.0,0.055999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013999999999999999,0.013999999999999999,0.0,0.016,0.0,0.016,0.0,0.0,0.0,0.07
102,104_S,0.018079959256429842,0.8813343519225871,0.032594856124267886,0.06799083269671505,15.708,0.284,0.0,0.0,0.0,0.0,0.444,0.0,0.0,0.0,3.03,0.0,0.0,0.5920000000000001,0.0,0.0,0.0,0.027999999999999997,10.687999999999999,0.0,0.0,0.0,3.156,0.11599999999999999,0.0,0.0,0.128,0.228,0.004,0.0,0.04,47.6
103,105_S,0.05295471987720645,0.910974673829624,0.0,0.03607060629316961,5.2120000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.748,0.0,0.0,0.0,0.08,0.07200000000000001,0.0,0.276,0.0,15.32
104,106_S,0.1350832266325224,0.4852752880921895,0.3207426376440461,0.058898847631241986,6.247999999999999,0.568,0.0,0.14400000000000002,0.0,0.0,0.10800000000000001,0.0,0.0,0.0,2.09,0.02,0.0,0.228,1.024,0.0,0.0,0.0,0.11199999999999999,0.0,0.0,0.0,1.896,0.004,0.0,1.896,0.048,0.068,0.0,0.132,0.0,13.06
105,107_S,0.10267857142857142,0.8616071428571429,0.03125,0.004464285714285714,0.8959999999999999,0.092,0.0,0.0,0.0,0.0,0.027999999999999997,0.0,0.0,0.0,2.78,0.0,0.0,0.004,0.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49
106,108_S,0.4585450849426455,0.4735007986060694,0.005227239727021924,0.0627268767242631,13.774,3.3360000000000003,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.04,0.0,0.12,5.976,0.0,0.0,0.0,0.546,0.0,0.0,0.0,0.0,0.092,0.0,0.07200000000000001,0.54,0.07200000000000001,0.0,1.14,0.0,21.76
107,109_S,0.024630541871921187,0.9753694581280788,0.0,0.0,4.06,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.34
108,110_S,0.0,1.0,0.0,0.0,7.792000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.792000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.31
109,111_S,0.0,0.9868181818181818,0.0,0.013181818181818182,8.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.092,8.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,27.46
110,112_S,0.005388760585065436,0.9784449576597384,0.0030792917628945345,0.013086989992301772,5.1960000000000015,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.06,1.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.004,0.0,0.016,0.0,0.004,0.0,0.0,0.0,16.11
111,113_S,0.0,1.0,0.0,0.0,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05
112,114_S,0.09754637941352484,0.7845601436265709,0.011071214841412326,0.10682226211849193,13.368,0.664,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,2.74,0.04,0.0,0.40399999999999997,10.488,0.0,0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.07200000000000001,0.14400000000000002,0.636,0.0,0.344,0.0,36.63
113,115_S,0.0,0.8083333333333333,0.008333333333333333,0.18333333333333332,0.48,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,3.0,0.0,0.0,0.084,0.38799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,1.44
114,116_S,0.01951672862453532,0.9776951672862456,0.0,0.0027881040892193307,8.607999999999999,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,0.004,6.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34
115,117_S,0.0834123222748815,0.8881516587677725,0.009478672985781991,0.018957345971563982,4.2200000000000015,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.08,3.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.1,0.0,12.03
116,118_S,0.0779816513761468,0.8990825688073394,0.01529051987767584,0.00764525993883792,2.616,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2.352,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.0,7.51
117,119_S,0.07892293407613743,0.7576601671309192,0.10584958217270196,0.057567316620241414,2.154,0.11,0.0,0.0,0.0,0.0,0.16399999999999998,0.0,0.0,0.0,2.75,0.0,0.0,0.052000000000000005,1.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.044000000000000004,0.0,0.02,0.004,0.06,0.02,5.92
118,120_S,0.10878962536023057,0.8804034582132565,0.0,0.010806916426512969,5.5520000000000005,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.04,0.0,0.016,4.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.304,0.0,15.43
119,121_S,0.034346103038309116,0.9656538969616908,0.0,0.0,6.056,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,5.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.0,18.23
120,122_S,0.0,0.9909456740442656,0.009054325955734405,0.0,3.9760000000000004,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,3.12,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.41
121,123_S,0.06893687707641195,0.913621262458472,0.0049833887043189366,0.012458471760797342,4.816000000000002,0.212,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,2.9,0.0,0.0,0.032,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.0,0.0,0.12,0.0,13.97
122,124_S,0.0,1.0,0.0,0.0,11.975999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,11.975999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37
123,125_S,0.10256410256410256,0.8484848484848485,0.030303030303030307,0.018648018648018648,1.716,0.17600000000000002,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,0.0,2.78,0.0,0.0,0.032,1.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77
124,126_S,0.0,0.9572400388726919,0.0,0.04275996112730807,4.1160000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8
125,127_S,0.0375,0.8142857142857143,0.04821428571428571,0.1,2.24,0.084,0.0,0.0,0.0,0.0,0.10400000000000001,0.0,0.0,0.0,2.92,0.0,0.0,0.14,1.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.004,0.0,0.048,0.016,0.0,0.0,6.54
126,128_S,0.6580459770114943,0.0,0.1293103448275862,0.2126436781609195,1.392,0.46399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.18,0.0,0.064,0.0,0.452,0.0,0.0
127,129_S,0.3429752066115703,0.628099173553719,0.0,0.028925619834710745,0.968,0.21600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.004,0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.004,0.0,0.11599999999999999,0.0,1.96
128,130_S,0.035860655737704916,0.9641393442622952,0.0,0.0,3.904,0.07200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.764,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,11.75
129,131_S,0.05711022272986865,0.8892061679040547,0.031981724728726436,0.021701884637350087,7.004,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.14,6.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.22399999999999998,0.0,0.004,0.0,0.0,0.0,20.45
130,132_S,0.03882195448460509,0.3105756358768407,0.5140562248995985,0.13654618473895586,2.988,0.0,0.0,0.0,0.0,0.0,0.252,0.0,0.0,0.0,1.6,0.0,0.0,0.204,0.9279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.0,1.256,0.0,0.092,0.0,0.11599999999999999,0.027999999999999997,4.78
131,133_S,0.1124401913875598,0.8133971291866029,0.0,0.07416267942583732,1.6720000000000002,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.04,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.024,0.0,0.136,0.0,4.55
132,134_S,0.10590858416945373,0.8684503901895206,0.0,0.02564102564102564,3.588,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.08800000000000001,3.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.14,0.0,9.97
133,135_S,0.1192586623690572,0.798549556809025,0.0306204673650282,0.0515713134568896,17.374000000000002,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.055999999999999994,0.0,0.56,13.874,0.0,0.0,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,1.344,0.0,46.91
134,136_S,0.1928771508603441,0.3897559023609443,0.2501000400160064,0.16726690676270506,17.493,0.0,1.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.07,0.0,0.826,3.0239999999999996,0.0,0.0,0.0,3.7939999999999996,0.413,0.0,0.0,0.0,1.036,0.0,2.408,0.0,0.9940000000000001,0.0,1.1340000000000001,1.9669999999999999,30.09
135,137_S,0.15138074116468736,0.5976534554299614,0.060380598082701374,0.19058520532264986,48.923,5.9079999999999995,0.0,0.308,0.0,0.0,2.38,0.0,0.0,0.0,2.33,0.47600000000000003,0.0,1.995,29.239,0.0,0.0,0.392,0.0,0.336,0.0,0.0,0.0,0.203,0.0,0.182,2.681,3.752,0.217,0.8540000000000001,0.0,113.99
136,138_S,0.3069053708439898,0.0,0.11594202898550725,0.577152600170503,16.422,2.338,0.0,0.0,0.0,0.0,1.736,0.0,0.0,0.0,0.0,0.098,0.0,1.5119999999999998,0.0,0.0,1.3019999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,1.82,6.047999999999999,0.0,1.4,0.0,0.0
137,140_S,0.058581706063720464,0.6623843782117164,0.04110996916752313,0.2379239465570401,27.244,1.05,0.0,0.0,0.0,0.0,0.266,0.0,0.0,0.0,2.64,0.0,0.0,1.022,18.046,0.0,0.0,0.742,0.0,0.0,0.0,0.0,0.0,2.898,0.0,0.11199999999999999,1.624,0.938,0.0,0.546,0.0,71.92
138,141_S,0.4710059171597633,0.3905325443786982,0.015384615384615384,0.12307692307692307,11.830000000000002,4.578,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,1.39,0.266,0.0,0.434,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434,0.322,0.0,0.9940000000000001,0.0,16.44
139,142_S,0.5308328035600762,0.296567069294342,0.08137317228226318,0.09122695486331847,22.021999999999995,4.732,0.055999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.11199999999999999,0.0,0.574,3.5210000000000004,0.0,5.362,0.252,0.0,0.322,0.0,0.0,3.01,0.735,0.0,1.54,0.0,0.588,0.0,1.218,0.0,23.78
140,143_S,0.0135763436860703,0.8623767900316162,0.021387390738329924,0.10265947554398362,37.639,0.511,0.0,0.0,0.0,0.0,0.805,0.0,0.0,0.0,3.02,0.0,0.0,2.198,4.445,0.0,0.0,0.0,28.014,0.0,0.0,0.0,0.0,0.11199999999999999,0.0,0.0,0.11900000000000001,1.064,0.371,0.0,0.0,113.67
141,144_S,0.654320987654321,0.0,0.1810699588477366,0.1646090534979424,6.803999999999999,0.6579999999999999,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.0,0.182,0.63,0.182,0.0,3.7939999999999996,0.0,0.0
142,145_S,0.0695364238410596,0.3822663723325975,0.07873436350257543,0.4694628403237675,19.026,0.0,0.56,0.0,0.0,0.0,1.4980000000000002,0.0,0.0,0.0,1.85,0.0,0.0,0.518,7.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.803999999999999,1.61,0.0,0.763,0.0,35.2
143,146_S,0.17456896551724138,0.6056034482758621,0.08405172413793105,0.13577586206896552,6.496,0.294,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,2.3,0.11199999999999999,0.0,0.22399999999999998,3.9339999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47600000000000003,0.49,0.055999999999999994,0.0,0.84,0.0,14.94
144,147_S,0.0,0.9868852459016392,0.0,0.013114754098360654,4.2700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,4.2139999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.0,0.0,0.0,13.32
145,148_S,0.5728476821192053,0.12913907284768214,0.0,0.2980132450331126,4.2280000000000015,1.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.7140000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546,0.0,0.0,0.0,0.196,0.35,0.0,1.078,0.0,2.2
146,149_S,0.5696913002806361,0.3648269410664172,0.0,0.06548175865294667,7.483,1.995,0.8959999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.055999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.055999999999999994,0.0,0.0,0.0,0.0,0.37799999999999995,1.3719999999999999,0.0,9.05
147,150_S,0.05894448252227553,0.1932830705962988,0.43660041124057575,0.3111720356408499,20.426,1.204,0.0,0.0,0.0,0.0,4.158,0.0,0.0,0.0,1.05,0.11199999999999999,0.0,0.6579999999999999,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,3.948,0.7140000000000001,0.0,0.602,1.274,3.5980000000000003,0.0,0.0,3.9619999999999997,21.45
148,151_S,0.5286624203821656,0.10191082802547773,0.14012738853503184,0.22929936305732485,2.198,1.162,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.44,0.0,0.0,0.28,0.22399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.0,0.22399999999999998,0.0,0.0,0.0,0.97
149,152_S,0.2910284463894968,0.5207877461706784,0.0,0.18818380743982493,6.398,1.8619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.44799999999999995,0.0,0.0,0.0,0.0,3.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7559999999999999,0.0,0.0,0.0,12.35
150,153_S,0.6146788990825688,0.0,0.0,0.3853211009174312,4.578,2.8139999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.0,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.588,0.602,0.0,0.0,0.0,0.0
151,154_S,0.2364217252396166,0.35782747603833864,0.038338658146964855,0.3674121405750799,4.3820000000000014,1.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.364,0.0,0.406,1.568,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.0,0.0,0.252,0.22399999999999998,0.252,0.0,0.0,6.88
152,155_S,0.28846153846153844,0.0,0.0,0.7115384615384616,1.456,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0
153,156_S,0.1626689925861317,0.345617095508068,0.22088966419537726,0.27082424771042296,32.102,0.28,1.5330000000000001,0.0,0.0,0.0,4.242,0.0,0.0,0.0,1.61,0.07,0.0,1.288,6.944,0.0,0.98,0.0,4.151,0.175,0.0,0.0,0.0,2.1630000000000003,0.0,0.47600000000000003,3.675,1.4980000000000002,0.0,2.254,2.373,51.68
154,157_S,0.0,0.8496420047732696,0.044152744630071586,0.1062052505966587,11.732000000000001,0.0,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0,3.05,0.0,0.0,0.812,9.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.0,0.308,0.0,0.0,0.0,35.78
